datetime,open,high,low,close,volume
2025-12-02 10:49:00,45030.941411989224,45041.30493632654,45024.96291241987,45035.32643675718,444
2025-12-02 10:50:00,45046.79503901604,45050.63704638172,45042.399396178684,45046.241403544365,1126
2025-12-02 10:51:00,45043.5653572639,45050.19109002022,45041.20884667631,45047.83457943263,2376
2025-12-02 10:52:00,45040.57082077835,45045.89595827183,45035.01222281719,45040.337360310674,1106
2025-12-02 10:53:00,45045.47362271967,45050.185536526886,45041.05828911905,45045.770202926265,1086
2025-12-02 10:54:00,45025.957108295035,45034.314535916485,45017.86840184684,45026.22582946829,540
2025-12-02 10:55:00,45017.70619314267,45022.5403352614,45009.64469892396,45014.47884104269,2251
2025-12-02 10:56:00,45011.97556905836,45021.56813862888,44999.93624219676,45009.528811767275,1633
2025-12-02 10:57:00,45001.63453230415,45011.74785226845,44991.93605068025,45002.04937064454,505
2025-12-02 10:58:00,44994.89556275984,45001.871108037834,44987.9282940381,44994.903839316095,1107
2025-12-02 10:59:00,45005.44516773073,45014.87445002685,44992.736722619346,45002.16600491547,1571
2025-12-02 11:00:00,45006.705722524704,45014.79255728082,44998.10581941666,45006.19265417278,520
2025-12-02 11:01:00,45015.017222364746,45022.173174598815,45008.64234523694,45015.79829747101,758
2025-12-02 11:02:00,45019.53392587998,45022.976389363364,45014.4148680112,45017.85733149458,1404
2025-12-02 11:03:00,45024.72951995682,45033.33684933717,45019.060736408705,45027.668065789054,1609
2025-12-02 11:04:00,45025.98471685682,45032.64126138823,45019.49772114992,45026.154265681325,1841
2025-12-02 11:05:00,45016.45714683571,45031.652467806154,45007.54545418983,45022.74077516027,1331
2025-12-02 11:06:00,45032.254408174675,45038.10507518696,45025.85683241897,45031.70749943126,1017
2025-12-02 11:07:00,45025.329781203,45038.27772270226,45016.14838382158,45029.09632532084,1394
2025-12-02 11:08:00,45028.93454757512,45036.73776808411,45021.53975574293,45029.34297625192,211
2025-12-02 11:09:00,45034.99604644031,45038.20808665562,45031.90005393588,45035.11209415119,394
2025-12-02 11:10:00,45041.758022909125,45054.38952663192,45031.79817195453,45044.429675677326,2429
2025-12-02 11:11:00,45033.41448336173,45039.63234464776,45024.22091325859,45030.43877454462,855
2025-12-02 11:12:00,45039.46833788642,45049.78075265599,45034.33347151515,45044.64588628472,2121
2025-12-02 11:13:00,45033.90520169985,45041.1781118156,45024.92993302495,45032.2028431407,2277
2025-12-02 11:14:00,45041.71772218982,45044.58886870166,45033.945309968636,45036.81645648048,1819
2025-12-02 11:15:00,45040.71377818201,45051.93337327011,45033.62146900799,45044.84106409609,1319
2025-12-02 11:16:00,45048.522025289756,45055.31435046998,45042.53613728576,45049.32846246598,977
2025-12-02 11:17:00,45038.96600646641,45049.748084061226,45033.71261390643,45044.49469150124,643
2025-12-02 11:18:00,45042.96242366039,45053.90487379116,45033.33826349096,45044.28071362172,497
2025-12-02 11:19:00,45052.881869131284,45060.640480239126,45046.701551397426,45054.46016250527,1007
2025-12-02 11:20:00,45057.44466796665,45061.19760780241,45048.77430446914,45052.527244304896,1960
2025-12-02 11:21:00,45051.724671348034,45057.396379183054,45044.783618153786,45050.455325988805,1044
2025-12-02 11:22:00,45056.39982835313,45065.75492758971,45045.27759902534,45054.63269826192,1215
2025-12-02 11:23:00,45056.45036341675,45061.89424858976,45053.0415996461,45058.48548481911,1584
2025-12-02 11:24:00,45045.30912926599,45049.02078557549,45039.13493453891,45042.846590848414,1597
2025-12-02 11:25:00,45031.80582864078,45034.544132797906,45029.701592098725,45032.43989625585,753
2025-12-02 11:26:00,45030.21305243527,45034.69930995533,45028.099532040105,45032.585789560166,620
2025-12-02 11:27:00,45039.7266948672,45053.17794573042,45031.09156185153,45044.54281271475,1469
2025-12-02 11:28:00,45052.88002093633,45064.63054437303,45045.023040081585,45056.77356351828,1460
2025-12-02 11:29:00,45064.09313356569,45073.57949821479,45059.252805114076,45068.739169763176,384
2025-12-02 11:30:00,45070.44141459685,45078.89735891862,45062.85492533903,45071.3108696608,667
2025-12-02 11:31:00,45069.27268524289,45081.68476501263,45064.11103783241,45076.52311760215,1506
2025-12-02 11:32:00,45064.83516870524,45075.84898665783,45055.21199433726,45066.22581228985,1776
2025-12-02 11:33:00,45066.962131637214,45076.69855308862,45053.13191006242,45062.868331513826,535
2025-12-02 11:34:00,45070.15752163259,45075.29987183906,45064.59775197356,45069.74010218003,2409
2025-12-02 11:35:00,45063.66034411464,45072.49411936537,45052.332972936725,45061.166748187454,1697
2025-12-02 11:36:00,45062.738267521905,45070.92297985549,45053.83417171182,45062.0188840454,2259
2025-12-02 11:37:00,45076.65783441211,45081.65521284972,45072.177834914735,45077.17521335235,1647
2025-12-02 11:38:00,45076.70242266403,45086.4795663808,45072.84610403282,45082.623247749594,787
2025-12-02 11:39:00,45085.74326026459,45091.74886732304,45080.07738306145,45086.082990119896,2081
2025-12-02 11:40:00,45064.53513310659,45074.683364610006,45056.284342381674,45066.43257388509,400
2025-12-02 11:41:00,45081.709509602544,45091.39085188037,45070.60436708533,45080.28570936316,721
2025-12-02 11:42:00,45079.7726955082,45087.881328059135,45069.73622367234,45077.84485622327,2087
2025-12-02 11:43:00,45073.5529000267,45082.394555906845,45060.801661807265,45069.64331768741,1911
2025-12-02 11:44:00,45069.76585406074,45076.5903685101,45062.711021355644,45069.53553580501,987
2025-12-02 11:45:00,45057.70264445277,45066.38590709951,45048.5006390706,45057.18390171733,259
2025-12-02 11:46:00,45068.45097437002,45078.72434838549,45060.17560750599,45070.44898152146,777
2025-12-02 11:47:00,45064.01014261769,45073.77045307066,45058.994258282284,45068.754568735254,520
2025-12-02 11:48:00,45057.39905909936,45063.81498151633,45050.83307889547,45057.24900131243,1658
2025-12-02 11:49:00,45057.078648959,45067.625599703715,45048.64062398308,45059.187574727795,2237
2025-12-02 11:50:00,45065.71806886606,45071.15503966058,45063.34961499254,45068.786585787064,1122
2025-12-02 11:51:00,45066.35777419512,45074.82240845397,45056.64204831221,45065.10668257106,1609
2025-12-02 11:52:00,45054.36213435459,45060.55873287486,45050.9390293622,45057.13562788247,1894
2025-12-02 11:53:00,45061.43089616272,45071.718017893705,45055.313427225745,45065.60054895673,768
2025-12-02 11:54:00,45056.21377587041,45064.67997938686,45045.98976720772,45054.45597072417,1301
2025-12-02 11:55:00,45035.774860339225,45039.80542896448,45031.33169903254,45035.362267657794,726
2025-12-02 11:56:00,45048.265794716135,45052.232254230585,45042.73409387731,45046.70055339176,2372
2025-12-02 11:57:00,45052.55152114602,45057.77363633372,45042.21172708368,45047.43384227138,1070
2025-12-02 11:58:00,45051.58573164478,45060.95068982325,45042.42858926416,45051.79354744263,479
2025-12-02 11:59:00,45046.39389935618,45053.98689983883,45044.39035710468,45051.98335758733,2092
2025-12-02 12:00:00,45062.70405244089,45071.91511721403,45048.42620773675,45057.63727250989,1951
2025-12-02 12:01:00,45082.44698019292,45085.677436390055,45076.859975664105,45080.09043186124,873
2025-12-02 12:02:00,45088.84802209813,45098.76871310667,45076.30270599756,45086.2233970061,1351
2025-12-02 12:03:00,45080.375150524866,45090.71674334645,45070.736374580556,45081.07796740214,531
2025-12-02 12:04:00,45074.16216067497,45083.17944526632,45068.20475915824,45077.22204374959,1373
2025-12-02 12:05:00,45080.805932302166,45086.907694284666,45073.780926967665,45079.882688950165,2239
2025-12-02 12:06:00,45062.840655583685,45068.69305030589,45056.91331378797,45062.765708510175,1677
2025-12-02 12:07:00,45065.66969471712,45072.94634295389,45058.586145551846,45065.86279378861,235
2025-12-02 12:08:00,45069.49763436126,45072.22340797914,45063.3922394308,45066.11801304868,1908
2025-12-02 12:09:00,45081.020856660005,45083.28180024674,45076.81001993352,45079.07096352025,1643
2025-12-02 12:10:00,45089.26748660456,45091.72911003189,45085.826358677936,45088.28798210526,2453
2025-12-02 12:11:00,45090.881129751455,45096.43605254539,45083.33516312299,45088.89008591692,1579
2025-12-02 12:12:00,45102.19908069452,45106.40346420828,45096.05053301552,45100.25491652928,639
2025-12-02 12:13:00,45116.53974910687,45127.43324862894,45109.5634326079,45120.45693212997,1319
2025-12-02 12:14:00,45118.86283094507,45128.80236926007,45107.56971588974,45117.509254204735,363
2025-12-02 12:15:00,45123.64170437858,45128.73228976319,45113.063048733835,45118.15363411845,347
2025-12-02 12:16:00,45110.22272263014,45116.81345266297,45101.9430114763,45108.533741509134,394
2025-12-02 12:17:00,45097.47199108075,45103.17258987826,45092.14715991349,45097.847758711,862
2025-12-02 12:18:00,45092.360489905484,45101.13866324726,45079.321583781384,45088.09975712316,679
2025-12-02 12:19:00,45086.98057231226,45096.198463539964,45075.80562621018,45085.02351743788,322
2025-12-02 12:20:00,45079.101618262874,45088.120463160514,45067.05690628104,45076.07575117868,1623
2025-12-02 12:21:00,45078.960677622286,45088.75565553172,45066.59761069143,45076.392588600866,1164
2025-12-02 12:22:00,45073.32952090056,45078.21007582783,45071.109367419434,45075.98992234671,1978
2025-12-02 12:23:00,45083.79539069818,45092.51391999534,45073.39673619114,45082.115265488304,1685
2025-12-02 12:24:00,45076.663904873894,45088.238559144826,45068.64972748958,45080.22438176051,2214
2025-12-02 12:25:00,45060.95107576855,45064.78063104375,45054.484232545154,45058.313787820356,909
2025-12-02 12:26:00,45062.41151211707,45072.062072864166,45050.839518877474,45060.49007962457,1111
2025-12-02 12:27:00,45063.24606650984,45066.43148993568,45059.866480474295,45063.05190390014,1560
2025-12-02 12:28:00,45055.88899582517,45063.32539524224,45045.199867003284,45052.636266420355,1934
2025-12-02 12:29:00,45057.13570465185,45060.93482638638,45053.23262747248,45057.031749207,2023
2025-12-02 12:30:00,45046.20659891912,45051.65764410931,45039.697546207186,45045.14859139738,1779
2025-12-02 12:31:00,45048.353292899024,45056.1540333538,45040.600013723466,45048.40075417824,880
2025-12-02 12:32:00,45069.55767718803,45079.954397014764,45063.051080051766,45073.4477998785,1533
2025-12-02 12:33:00,45056.19519838144,45061.61521303207,45049.37097831559,45054.79099296621,755
2025-12-02 12:34:00,45047.91520019319,45056.43409327743,45043.30449274573,45051.82338582997,809
2025-12-02 12:35:00,45048.78416719367,45057.50144443934,45038.63624885226,45047.353526097926,2356
2025-12-02 12:36:00,45042.74232090463,45046.25810628684,45039.591806102115,45043.107591484324,571
2025-12-02 12:37:00,45049.983967657085,45056.76490053177,45044.54314464485,45051.32407751954,815
2025-12-02 12:38:00,45050.09715087509,45064.273564382536,45040.86709030089,45055.04350380834,2114
2025-12-02 12:39:00,45061.8730883048,45070.63988470848,45050.57544049544,45059.34223689912,2453
2025-12-02 12:40:00,45061.79372632503,45068.09479211517,45056.586192225244,45062.887258015384,1046
2025-12-02 12:41:00,45049.81979193434,45058.25381479041,45041.714925025524,45050.1489478816,242
2025-12-02 12:42:00,45041.35030821529,45052.833222986024,45032.76502156962,45044.247936340354,1064
2025-12-02 12:43:00,45048.61320627639,45060.52170180521,45039.50210688436,45051.41060241318,1468
2025-12-02 12:44:00,45048.85666183341,45055.212707985804,45040.065974077355,45046.42202022975,1578
2025-12-02 12:45:00,45061.25855013357,45066.49809674451,45057.62286304513,45062.86240965607,984
2025-12-02 12:46:00,45060.96332364991,45065.68124785549,45056.920851037874,45061.63877524346,675
2025-12-02 12:47:00,45053.30598773958,45057.67154513191,45048.369315043834,45052.734872436165,282
2025-12-02 12:48:00,45051.18164710469,45057.932066951165,45040.246361615566,45046.99678146204,1333
2025-12-02 12:49:00,45053.26687783941,45055.97948201569,45051.00440084638,45053.71700502266,2437
2025-12-02 12:50:00,45059.734683782364,45066.823023532605,45052.06801955056,45059.1563593008,999
2025-12-02 12:51:00,45066.44890136648,45072.93227814969,45061.534067459055,45068.017444242265,1135
2025-12-02 12:52:00,45057.491399485276,45061.853333905194,45051.630684712865,45055.99261913278,2498
2025-12-02 12:53:00,45047.73315007353,45060.22474172712,45038.6971775077,45051.188769161294,1868
2025-12-02 12:54:00,45045.20599575654,45053.35819153671,45039.525976591896,45047.67817237206,525
2025-12-02 12:55:00,45058.171356912826,45060.93178127709,45055.290845921,45058.051270285265,1734
2025-12-02 12:56:00,45051.75185074757,45060.570791181664,45043.13787660336,45051.956817037455,2185
2025-12-02 12:57:00,45059.050341226524,45061.431471286014,45052.9638919363,45055.34502199579,2164
2025-12-02 12:58:00,45061.220936519785,45069.03493031313,45051.301968659405,45059.11596245275,1036
2025-12-02 12:59:00,45062.77924020715,45074.21288568697,45054.587990432985,45066.0216359128,707
2025-12-02 13:00:00,45076.206038034084,45083.40317495656,45071.38521718665,45078.58235410913,2319
2025-12-02 13:01:00,45091.234685690564,45099.83298854079,45081.616243665405,45090.21454651563,1470
2025-12-02 13:02:00,45085.94814780305,45093.212952594455,45079.8228725562,45087.087677347605,840
2025-12-02 13:03:00,45069.589207391014,45075.295556617195,45062.57666976383,45068.28301899001,2078
2025-12-02 13:04:00,45065.82968346585,45068.192909717596,45062.80906809479,45065.17229434654,807
2025-12-02 13:05:00,45065.76421069467,45070.08444424386,45060.366371276774,45064.68660482596,2158
2025-12-02 13:06:00,45062.85083513635,45073.08111826098,45053.402755369265,45063.6330384939,765
2025-12-02 13:07:00,45080.87515754985,45086.00974925612,45074.82632493399,45079.96091664025,1567
2025-12-02 13:08:00,45075.35522754505,45086.483975938536,45068.9816233806,45080.110371774084,2301
2025-12-02 13:09:00,45083.57058336374,45090.25508923942,45077.31440993187,45083.99891580755,1953
2025-12-02 13:10:00,45083.942315076725,45092.693531332734,45077.21886635814,45085.97008261415,1781
2025-12-02 13:11:00,45085.19822627637,45087.688873921514,45079.191205007315,45081.68185265246,2186
2025-12-02 13:12:00,45062.510158069344,45073.18155069635,45057.61274803095,45068.284140657954,2440
2025-12-02 13:13:00,45061.968957001234,45075.66594908504,45054.18393081018,45067.880922893986,2305
2025-12-02 13:14:00,45092.946371110585,45096.550853119166,45085.59795820226,45089.20244021084,328
2025-12-02 13:15:00,45084.63402443784,45088.26265145821,45079.50949869004,45083.13812571041,2072
2025-12-02 13:16:00,45069.40895560683,45072.67943143313,45067.328230753315,45070.598706579614,905
2025-12-02 13:17:00,45081.75159979811,45088.14083620841,45076.25174438524,45082.64098079554,1051
2025-12-02 13:18:00,45092.30306858771,45101.364943633096,45079.07925614605,45088.141131191434,207
2025-12-02 13:19:00,45088.3266466907,45092.36506481442,45085.911439142,45089.94985726572,2276
2025-12-02 13:20:00,45104.305943465915,45107.83489314188,45095.15227342521,45098.68122310117,1335
2025-12-02 13:21:00,45092.84050304246,45099.77160375881,45088.35982673572,45095.29092745207,2378
2025-12-02 13:22:00,45093.482553111186,45102.09993022857,45085.62875521867,45094.246132336055,2435
2025-12-02 13:23:00,45103.10597346678,45110.2310582092,45095.0964033144,45102.22148805682,1898
2025-12-02 13:24:00,45115.77785367183,45124.869773812716,45110.45030243518,45119.54222257606,1698
2025-12-02 13:25:00,45112.29996161146,45120.37251312553,45099.69337649795,45107.76592801201,2459
2025-12-02 13:26:00,45118.891902822055,45127.03123697616,45112.0148547288,45120.1541888829,1844
2025-12-02 13:27:00,45122.93705524295,45132.71722668868,45113.76872884569,45123.54890029142,475
2025-12-02 13:28:00,45126.2913930891,45134.83560708221,45114.445994056274,45122.990208049385,1902
2025-12-02 13:29:00,45122.31890704265,45128.767902578205,45118.29639819394,45124.74539372949,1995
2025-12-02 13:30:00,45114.949612139935,45119.12112076101,45108.81788939913,45112.9893980202,442
2025-12-02 13:31:00,45123.81376389492,45126.81661570126,45116.26746540791,45119.27031721425,370
2025-12-02 13:32:00,45112.96338659587,45119.535839789234,45108.267668790126,45114.84012198349,852
2025-12-02 13:33:00,45108.375794315696,45118.372145665446,45095.05924613405,45105.0555974838,2132
2025-12-02 13:34:00,45109.19953345322,45119.36083053865,45103.9535241043,45114.11482118973,2435
2025-12-02 13:35:00,45119.812963632474,45123.57687110999,45114.79152260523,45118.55543008274,1309
2025-12-02 13:36:00,45117.20856648036,45125.308429556164,45108.98636927243,45117.086232348236,1699
2025-12-02 13:37:00,45130.187249575334,45136.52701760304,45122.49631842161,45128.836086449315,2299
2025-12-02 13:38:00,45141.430517226945,45144.62732882316,45136.971600029545,45140.16841162576,2358
2025-12-02 13:39:00,45154.330157743876,45159.375675193165,45142.967606077815,45148.013123527104,2172
2025-12-02 13:40:00,45148.791731931386,45154.107489655704,45142.134480472036,45147.450238196354,1266
2025-12-02 13:41:00,45153.73046302052,45163.48908469255,45145.69982541596,45155.45844708799,2458
2025-12-02 13:42:00,45153.59163826119,45156.18054380198,45151.42626731005,45154.01517285084,2235
2025-12-02 13:43:00,45170.69376955795,45174.845926732334,45164.0909856221,45168.243142796484,1057
2025-12-02 13:44:00,45168.451105887696,45174.59187629822,45162.14778307189,45168.28855348241,1249
2025-12-02 13:45:00,45168.82310569871,45172.97387963834,45160.05231740782,45164.203091347445,498
2025-12-02 13:46:00,45156.47765890795,45169.11868734396,45149.45018652859,45162.0912149646,1123
2025-12-02 13:47:00,45166.70083726724,45172.55577710144,45156.767727813116,45162.622667647316,336
2025-12-02 13:48:00,45167.122508704626,45172.0161907435,45158.97773115875,45163.87141319763,1243
2025-12-02 13:49:00,45168.32020150938,45177.91387052434,45158.707614912164,45168.301283927125,410
2025-12-02 13:50:00,45174.20758453015,45182.172320423146,45167.15030853666,45175.11504442965,1774
2025-12-02 13:51:00,45180.70274501933,45184.218557910724,45177.66321404118,45181.17902693258,979
2025-12-02 13:52:00,45176.556261272046,45183.88575902109,45170.0755276925,45177.40502544154,1430
2025-12-02 13:53:00,45165.81760419641,45177.170749280005,45157.57174937081,45168.9248944544,2002
2025-12-02 13:54:00,45161.0811269167,45168.749044496646,45153.120977584644,45160.78889516459,1265
2025-12-02 13:55:00,45171.5480198579,45174.92473369226,45167.19191475408,45170.568628588444,610
2025-12-02 13:56:00,45174.2251377045,45184.00449769683,45163.60428931224,45173.38364930457,626
2025-12-02 13:57:00,45158.072092006776,45163.66260117275,45149.57445400764,45155.164963173615,1671
2025-12-02 13:58:00,45169.77576514463,45173.047965174555,45165.950669417995,45169.22286944792,1141
2025-12-02 13:59:00,45183.68122633573,45188.33578722182,45180.2396603027,45184.89422118879,2107
2025-12-02 14:00:00,45178.107958159875,45180.893838097385,45175.163904976376,45177.949784913886,941
2025-12-02 14:01:00,45178.34329083425,45186.77143570173,45168.55319296147,45176.981337828955,1592
2025-12-02 14:02:00,45174.362128105655,45177.33837206023,45171.126998615124,45174.1032425697,1443
2025-12-02 14:03:00,45177.003431431556,45180.00443348869,45173.68690909307,45176.687911150206,1800
2025-12-02 14:04:00,45170.556496248435,45183.07114966119,45161.75272333035,45174.267376743104,1455
2025-12-02 14:05:00,45172.37449861112,45177.1313312867,45165.033404701426,45169.790237377005,527
2025-12-02 14:06:00,45177.946040933486,45185.267669405286,45175.69917769902,45183.02080617082,1666
2025-12-02 14:07:00,45189.13099913496,45194.565543899866,45186.71583673882,45192.15038150372,2299
2025-12-02 14:08:00,45193.87428670657,45197.0116502802,45186.7076715869,45189.84503516053,2166
2025-12-02 14:09:00,45189.68519155118,45193.39233833498,45183.815843304976,45187.52299008878,575
2025-12-02 14:10:00,45177.13974641636,45184.46091597027,45169.80992802363,45177.131097577534,462
2025-12-02 14:11:00,45167.42267427885,45170.68128451887,45163.370624755175,45166.62923499519,466
2025-12-02 14:12:00,45165.73900239668,45168.6899975261,45162.55661860071,45165.50761373013,2144
2025-12-02 14:13:00,45164.25551471147,45172.37326784328,45151.60819056425,45159.72594369606,2093
2025-12-02 14:14:00,45161.48627980717,45172.349459599754,45154.11783753629,45164.98101732887,2101
2025-12-02 14:15:00,45162.337059919606,45167.81965369125,45153.38302555498,45158.86561932662,1852
2025-12-02 14:16:00,45158.47432327301,45165.74549875106,45152.07984510117,45159.35102057922,1644
2025-12-02 14:17:00,45170.00946784695,45174.50534000956,45163.78273131469,45168.2786034773,245
2025-12-02 14:18:00,45165.52451829774,45173.93797772938,45159.66451493585,45168.077974367494,799
2025-12-02 14:19:00,45156.410908725054,45162.46428991692,45148.18013651508,45154.23351770695,919
2025-12-02 14:20:00,45151.403295905926,45156.501194075354,45144.41481445165,45149.51271262108,2112
2025-12-02 14:21:00,45155.486918521,45164.73949620638,45143.75116159927,45153.00373928465,1492
2025-12-02 14:22:00,45161.78924089672,45163.91773581656,45154.54196742534,45156.67046234519,800
2025-12-02 14:23:00,45162.9278722083,45171.18524231303,45152.70477782521,45160.96214792994,580
2025-12-02 14:24:00,45172.97905989712,45175.97412254706,45169.361110567785,45172.35617321772,317
2025-12-02 14:25:00,45168.35282605888,45179.723081297205,45159.97244717458,45171.342702412905,2363
2025-12-02 14:26:00,45189.56344312783,45196.49073845324,45180.92039808025,45187.84769340566,459
2025-12-02 14:27:00,45195.17640653084,45203.92263125833,45185.90797421783,45194.65419894532,1298
2025-12-02 14:28:00,45174.508309109566,45177.28842371469,45170.886648719264,45173.66676332439,1703
2025-12-02 14:29:00,45188.66777281349,45198.219505393536,45182.19592774069,45191.74766032074,2254
2025-12-02 14:30:00,45182.839755620626,45190.81818602512,45176.83105257853,45184.80948298302,565
2025-12-02 14:31:00,45174.168232964665,45182.02003215699,45166.51868750096,45174.37048669328,1857
2025-12-02 14:32:00,45177.774806429195,45185.61371508095,45171.500482014046,45179.3393906658,1661
2025-12-02 14:33:00,45165.404608089084,45171.73048462615,45157.855377307664,45164.18125384473,2224
2025-12-02 14:34:00,45160.32999471492,45165.76676226353,45148.23793834435,45153.674705892954,990
2025-12-02 14:35:00,45170.27732897328,45176.33012621997,45165.80665358122,45171.859450827906,946
2025-12-02 14:36:00,45175.46673429566,45182.73754904656,45169.60861940564,45176.87943415654,512
2025-12-02 14:37:00,45182.35688017902,45185.30481904916,45176.59286129532,45179.540800165465,737
2025-12-02 14:38:00,45177.520465492315,45188.20176772782,45167.82835878045,45178.50966101595,1120
2025-12-02 14:39:00,45164.94750794665,45172.662794055665,45156.92743942091,45164.64272552993,1277
2025-12-02 14:40:00,45172.17786071964,45181.797597653145,45161.91454882809,45171.5342857616,1690
2025-12-02 14:41:00,45174.99573353886,45181.613489334166,45171.18191448022,45177.799670275526,997
2025-12-02 14:42:00,45182.43034026224,45196.91705176879,45173.39561210082,45187.88232360737,547
2025-12-02 14:43:00,45187.44010729836,45195.97574601753,45178.969787421855,45187.505426141026,472
2025-12-02 14:44:00,45178.11105085642,45188.73847476909,45170.69383155676,45181.321255469426,919
2025-12-02 14:45:00,45200.5870638681,45207.988265029584,45193.58683037942,45200.9880315409,1973
2025-12-02 14:46:00,45204.99648070561,45209.528878027755,45195.88537002611,45200.417767348255,884
2025-12-02 14:47:00,45201.73328002056,45210.264566300284,45191.25646564795,45199.78775192767,2326
2025-12-02 14:48:00,45197.7662419353,45206.825536825134,45191.754118243465,45200.8134131333,821
2025-12-02 14:49:00,45203.21615862489,45205.78329123202,45197.808764417794,45200.375897024926,2239
2025-12-02 14:50:00,45210.061643014,45214.56454830084,45204.68371886435,45209.18662415119,1146
2025-12-02 14:51:00,45208.206990731094,45223.236369108854,45198.72461394273,45213.75399232049,706
2025-12-02 14:52:00,45215.2519286076,45226.23367723219,45206.44648652276,45217.428235147345,1782
2025-12-02 14:53:00,45222.294042986294,45232.14928857091,45207.46704512576,45217.32229071038,443
2025-12-02 14:54:00,45221.063590101636,45228.08753716247,45209.66977121101,45216.69371827185,705
2025-12-02 14:55:00,45218.457035137544,45231.836115009246,45214.47695455242,45227.85603442412,621
2025-12-02 14:56:00,45225.60202790061,45231.26369112777,45222.299507503194,45227.961170730356,2464
2025-12-02 14:57:00,45229.24224772961,45232.73756325448,45220.73672570307,45224.23204122794,2072
2025-12-02 14:58:00,45220.92989589987,45223.088261166646,45215.26959861924,45217.42796388602,1392
2025-12-02 14:59:00,45225.104410965556,45230.22986785344,45217.32598222134,45222.45143910922,529
2025-12-02 15:00:00,45224.20359625408,45227.735017698076,45220.403036063435,45223.93445750743,849
2025-12-02 15:01:00,45221.19751302425,45227.08011914062,45215.90426934059,45221.786875456964,1664
2025-12-02 15:02:00,45213.160991277146,45224.333969971456,45203.68103582243,45214.85401451674,590
2025-12-02 15:03:00,45215.55791442146,45221.86475976888,45210.1135927454,45216.42043809283,1719
2025-12-02 15:04:00,45222.951379051025,45231.975255026904,45210.901678243,45219.92555421888,580
2025-12-02 15:05:00,45218.35774370601,45225.476876313725,45211.51370557308,45218.6328381808,941
2025-12-02 15:06:00,45214.61891561914,45218.595968056434,45205.839593597084,45209.81664603438,2210
2025-12-02 15:07:00,45206.986992524275,45215.481096536285,45202.1401544502,45210.63425846221,1019
2025-12-02 15:08:00,45208.75742240041,45213.709703665794,45206.08606611384,45211.038347379224,872
2025-12-02 15:09:00,45206.515098221105,45211.18279896987,45200.36459928908,45205.03230003785,1971
2025-12-02 15:10:00,45221.93733266007,45229.357660224094,45211.65876182278,45219.0790893868,1411
2025-12-02 15:11:00,45217.235047374044,45223.08733068882,45214.658158630606,45220.51044194538,1129
2025-12-02 15:12:00,45201.100089380445,45204.74330064827,45193.980184849934,45197.62339611776,1739
2025-12-02 15:13:00,45195.66040955901,45201.44846919244,45190.6088812277,45196.39694086113,1112
2025-12-02 15:14:00,45202.190356569816,45212.04675286594,45187.783048230885,45197.63944452701,843
2025-12-02 15:15:00,45206.25323829309,45214.76532222011,45197.974343709415,45206.48642763644,626
2025-12-02 15:16:00,45206.380519287464,45214.627367529145,45198.512625315525,45206.759473557206,701
2025-12-02 15:17:00,45206.057748931635,45208.98727658384,45197.52646387544,45200.45599152764,929
2025-12-02 15:18:00,45199.02839602059,45207.27636316951,45189.76030054716,45198.00826769608,1483
2025-12-02 15:19:00,45203.060578559656,45211.34272905179,45192.3645087921,45200.64665928423,2318
2025-12-02 15:20:00,45186.69175690035,45193.50057846534,45177.67135803828,45184.48017960327,656
2025-12-02 15:21:00,45198.333694347915,45208.2565886039,45183.264484764266,45193.18737902025,2436
2025-12-02 15:22:00,45189.9155393336,45194.517570580996,45183.33120996392,45187.93324121132,490
2025-12-02 15:23:00,45199.357709957076,45212.27278945644,45189.82753037114,45202.742609870504,1119
2025-12-02 15:24:00,45204.230046949415,45214.75652972661,45194.912198029764,45205.43868080696,2169
2025-12-02 15:25:00,45207.99018390323,45210.08202918123,45204.63721123411,45206.72905651211,955
2025-12-02 15:26:00,45218.52222583464,45225.54154452829,45212.92129362284,45219.940612316495,1858
2025-12-02 15:27:00,45225.86555799496,45235.68239185937,45208.85954650077,45218.67638036518,2034
2025-12-02 15:28:00,45229.504199017276,45235.675608177284,45226.67922811801,45232.85063727802,1506
2025-12-02 15:29:00,45227.090309986495,45235.659921049635,45220.70803243143,45229.27764349457,1767
2025-12-03 09:15:00,44997.331363172685,45009.26347605101,44988.78040900852,45000.712521886846,1421
2025-12-03 09:16:00,45002.89517052126,45008.950547408676,44998.19652565049,45004.25190253791,2473
2025-12-03 09:17:00,44999.26813751263,45007.888327064255,44989.32970853758,44997.94989808921,436
2025-12-03 09:18:00,44993.12532787928,44998.11379078307,44991.1205443686,44996.10900727239,1344
2025-12-03 09:19:00,44992.0694520164,44996.53200521661,44986.15878822656,44990.62134142677,966
2025-12-03 09:20:00,44984.51889629903,44988.515867508395,44980.58957458457,44984.586545793936,1190
2025-12-03 09:21:00,44978.68414083418,44983.06196311961,44974.81560194563,44979.19342423106,1959
2025-12-03 09:22:00,44977.09158889169,44983.376007196806,44974.54609593357,44980.83051423868,2479
2025-12-03 09:23:00,44991.197847345444,44994.694841508724,44981.71937623479,44985.21637039807,695
2025-12-03 09:24:00,44992.77106423736,44999.21546079644,44983.659944582054,44990.10434114114,1247
2025-12-03 09:25:00,44989.85070473458,44994.18159331728,44985.172746517455,44989.503635100154,1926
2025-12-03 09:26:00,44981.53482582128,44990.148927581635,44976.19566756265,44984.809769323,2272
